ID,Номер группы,Год создания группы,Порядковый номер группы,Id Образовательной программы,Дата начала обучения,Дата окончания обучения,Максимальное количество обучающихся,Текущее количество обучающихся,Состояние,Курс в Moodle,Id чата группы,Форма реализации,Id организации
87569613850249a293989f49370bdaec,СОДЗ-22167,2022,167,02390aff403e4a6e8c00b45be1a377d3,2022-07-19,2022-08-12,10,5,EducationCompleted,126,39014ea54086457a946469458e109c42,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
126f86d939234492bb419074baeafd43,ВИЗЖ-21040,2021,40,f72ec10067a443008bfb69053fbd1d8e,2021-06-16,2021-07-24,10,10,EducationCompleted,130,aa957cb5e24f45d6a208451c8b938885,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
0c2d4164107745289d7f61a603a6c0c1,СЗПО-21051,2021,51,eea5d299fd664dacb7a8a9a5c9b09407,2021-06-23,2021-07-20,4,4,EducationCompleted,125,58a4f7c908134447be4f0b06437629e9,24688da54501e501bfea9e1e4da982e2,73377354d4054f14b747b688254dd818
24d2df0e52054ffe8bebd24a2c7c0e94,РЕСЕ-21055,2021,55,5cd40450aa354c28bbb77ecf26614e71,2021-05-28,2021-06-25,7,7,EducationCompleted,143,033184d229644c0284488aa6ab8d0756,24688da54501e501bfea9e1e4da982e2,97cdc409fa274370a1a879074f98815e
c0c4a0b3f35947a6bd0d221b30003b15,ПАКМ-21056,2021,56,6c9c41a5b96d4702855e2c084bebe0d5,2021-06-28,2021-08-11,10,10,EducationCompleted,157,802059b1a65b408ca2c5339981a81cf5,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
a10f80f216e24a72acf37ff5fdcae116,ВЕБД-21033,2021,33,cc15c1182b944387beb226d0d152841f,2021-05-24,2021-06-18,10,4,EducationCompleted,103,88910edf493142c5a8f20dbe7090c9e8,24688da54501e501bfea9e1e4da982e2,1aca0109406247578e60e27bbde479fd
b722d2419b9447f1b0c030cb7e4a07b4,ДПСЗ-21043,2021,43,499ede8dacbe490099b73bb2b872baef,2021-06-07,2021-07-03,10,8,EducationCompleted,90,214d7e2cbdc341289d115d8f3d51c8c8,24688da54501e501bfea9e1e4da982e2,76cbcf0076094917a7356e1ce015dd68
fb58193defcf4dbc85825721f5d3c389,МИСУ-21048,2021,48,9247b376e142455d96bfff85517fc235,2021-05-31,2021-06-22,25,25,EducationCompleted,155,e6ba313a1b004010a803f1638341a8e2,24688da54501e501bfea9e1e4da982e2,6e4dffdbdc524994be59b749ce2c95c9
a206534d6b5143e79360e71948aadb10,МИСУ-21049,2021,49,9247b376e142455d96bfff85517fc235,2021-06-10,2021-07-07,25,25,EducationCompleted,155,ce1d88ff37b64fedbce20713e88960e7,24688da54501e501bfea9e1e4da982e2,6e4dffdbdc524994be59b749ce2c95c9
bd5488fa0015438f950c2ab22e20f670,ХОЛО-21037,2021,37,cc1fbe0eb79e4220b18898727b851df1,2021-05-27,2021-06-29,8,9,EducationCompleted,163,923110eef7df4f098842455d3535ccab,24688da54501e501bfea9e1e4da982e2,76cbcf0076094917a7356e1ce015dd68
cddf7369af3245d1bd4e3314f4c49da9,ИСТЦ-21047,2021,47,36935cb78b694f468ba2420a63fb5be6,2021-06-01,2021-06-07,19,19,EducationCompleted,108,285e339b465343db9718054f586ecc68,24688da54501e501bfea9e1e4da982e2,76cbcf0076094917a7356e1ce015dd68
ae8a4cf3a27348a4bb06e787ac6fcb96,ДОПП-21085,2021,85,41a6ed83a9744e22a5be8ba4aa1520a1,2021-08-30,2021-10-29,14,14,EducationCompleted,166,db3504de50a84895a8d44cf58280ac6d,24688da54501e501bfea9e1e4da982e2,3c16a26f3f134c45a214dd5d46af20f1
1843e3ed4d7b454a82e4f3fce6181b7e,СЗПИ-21067,2021,67,67b4da1047ff449c8ba68a5f570ba7ac,2021-07-19,2021-08-15,6,6,EducationCompleted,124,3af6582b5a7442ac8d0e3987ca8925d8,24688da54501e501bfea9e1e4da982e2,73377354d4054f14b747b688254dd818
42def07b838f457ca9cd4188a74c48f7,ТЭУК-21083,2021,83,e5496aae97794c6c8eacaaf3483592fc,2021-09-07,2021-10-22,12,13,EducationCompleted,167,a5135db6085645e6a5fce0d1efcacb6f,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
22ffb25b0e6e42d28df81c9fef2565ad,ОГРД-21069,2021,69,5a580393badf4293bfa50130520fb1b5,2021-07-08,2021-07-30,16,15,EducationCompleted,162,c0c622b2c1b44e9e8ec3f3bd6df362b1,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
a060a2cf3e1242ce91824df2a0bd72f6,РИХТ-21075,2021,75,066d2b72dc0e4f9eb2d70fa5c6b4313a,2021-08-05,2021-09-02,16,8,EducationCompleted,110,d2ca49cffb284430b64786572718f3a9,24688da54501e501bfea9e1e4da982e2,3712765da66543089506906491b329f9
ccf489a1258c48dd8017c8cfb7ce43ee,СОДЗ-22034,2022,34,ed1b0fd80e624baab1f561760e1edbe5,2022-04-29,2022-06-11,10,1,EducationCompleted,167,d7bd48180d6f46688fdae0163cf57fe4,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
dc1e800eecd84f75888eed5d6032668e,КОСЗ-21063,2021,63,10da4b3750664060b5fb32e02efb8f73,2021-07-12,2021-08-09,14,14,EducationCompleted,135,5a25f1ca92a14e8a93e2a3ff75239377,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
bb98548cc92c4601a8aaecd689a8b357,СВОТ-21061,2021,61,346a5a6e0e35401a90d35e7e38969bce,2021-06-28,2021-08-21,17,17,EducationCompleted,137,ee3ea3c44e754ae8bb027ace2895b09c,24688da54501e501bfea9e1e4da982e2,db460d278ff541b5831828dc0a0775e1
6fb8338591c24df0b61bcceec465d89a,ИТРБ-21060,2021,60,bfbf904c960c4689ab2de9641546d819,2021-06-08,2021-07-06,7,7,EducationCompleted,165,1f6122e75198437b876c583ee382d8bc,24688da54501e501bfea9e1e4da982e2,76cbcf0076094917a7356e1ce015dd68
f6d43aa02ca045909b8afe9da0bacbd1,ДОПП-21062,2021,62,41a6ed83a9744e22a5be8ba4aa1520a1,2021-06-30,2021-08-27,10,10,EducationCompleted,166,9ee62c5f736542f3b0b9d75a9a8ddf8b,24688da54501e501bfea9e1e4da982e2,3c16a26f3f134c45a214dd5d46af20f1
fb3ed57043ab4dcbab0625e6e1a77aaf,СЗПИ-21066,2021,66,67b4da1047ff449c8ba68a5f570ba7ac,2021-07-19,2021-08-13,6,6,EducationCompleted,124,1eaae2c27dde412cb7199db0f9e615f7,24688da54501e501bfea9e1e4da982e2,73377354d4054f14b747b688254dd818
66ce3bf233f748b08c721aef8298c656,ПАКМ-21072,2021,72,02390aff403e4a6e8c00b45be1a377d3,2021-07-19,2021-08-13,12,12,EducationCompleted,126,21ab8b8007c945e6b7eaf66a2876370a,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
89a416db3b3f445cb4ea210749c9b895,ПМЭТ-21065,2021,65,ec8bd806b0b049ee809c8e1920ba91f2,2021-06-30,2021-08-17,5,5,EducationCompleted,159,29242ea77c0d46a78ee246698a4a73b7,24688da54501e501bfea9e1e4da982e2,94f0ff91986642d694c0e720c0586385
03474bc2d1f64253bdbeba065a34eb2c,ОГРД-21090,2021,90,5a580393badf4293bfa50130520fb1b5,2021-09-16,2021-10-09,16,14,EducationCompleted,162,5aee2dccd8d94482a5ee4c087d299e89,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
31d007a0d4d14922b8b8685b1fe44c2b,СВОТ-21084,2021,84,346a5a6e0e35401a90d35e7e38969bce,2021-09-09,2021-10-23,11,10,EducationCompleted,137,9c0e063b112148cda45227536cade4cc,24688da54501e501bfea9e1e4da982e2,db460d278ff541b5831828dc0a0775e1
23209ae9173b493e8f32b9ef791fe182,ПРЭК-21074,2021,74,97a38423388040f6a76817f4f7c80929,2021-09-03,2021-09-17,25,25,EducationCompleted,79,77172c714073474196b03c36d69e12e5,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
189c72ccb0f240fda0ddb19f12edb484,ВЕБД-21088,2021,88,cc15c1182b944387beb226d0d152841f,2021-09-10,2021-09-24,10,8,EducationCompleted,,399443becfb64d2d9d2c4a5a47c4983a,24688da54501e501bfea9e1e4da982e2,1aca0109406247578e60e27bbde479fd
37f331f2b7294935a5f01719853f9185,ООДП-21097,2021,97,a91b7ad8aa664d3badc5e18b260d12e6,2021-09-28,2021-10-07,20,12,EducationCompleted,37,034fd3eceef5477b86d32e00f049af2f,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
dacc67d22c264aa2bc54ab63e07f4aab,СОДЗ-22065,2022,65,6a6700ee847a4db7815c35c47d4daa56,2022-05-04,2022-06-09,2,1,EducationCompleted,217,16e4fe948eb4489498c8b368b513bef2,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
7e1f778c1f6146ecaa222c1b0bc833e1,ИСВО-21107,2021,107,f729f7eaa6e748349915be2f7badba1e,2021-10-18,2021-10-28,25,14,EducationCompleted,29,286fd35a7e984578a9b9de424bdf2d2d,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
2ff261d57d1740eabfde1d80e3cc88d5,ХЛЕБ-21123,2021,123,48a1915576e74696b178de83e116358d,2021-11-08,2021-11-20,6,6,EducationCompleted,,b80bb3424ed24ab89fe4ff607ce45e4d,24688da54501e501bfea9e1e4da982e2,76cbcf0076094917a7356e1ce015dd68
0f0b1a0bea9a41dcbbd8ec146e2a4954,ПОДЕ-21112,2021,112,8b6e2455d78f4f04b11d771b350f0e3b,2021-09-30,2021-10-22,4,4,EducationCompleted,141,d9736ee482a74b9493067d1d15448125,24688da54501e501bfea9e1e4da982e2,97cdc409fa274370a1a879074f98815e
e512982ef5b4415c8003c2a083896f38,КОДЕ-21111,2021,111,28e749074d43436a8f829d86d3d18334,2021-09-30,2021-10-25,10,10,EducationCompleted,142,9d0f892872194be8b44677342c06cfb4,24688da54501e501bfea9e1e4da982e2,97cdc409fa274370a1a879074f98815e
f50654c5207e4e25bb138f09a24e49e0,СЗПИ-21091,2021,91,67b4da1047ff449c8ba68a5f570ba7ac,2021-09-20,2021-10-30,6,6,EducationCompleted,124,621565d918af4e0596f8ef70befcae20,24688da54501e501bfea9e1e4da982e2,73377354d4054f14b747b688254dd818
943fe34024c7450c91204a6ada1fa474,ВСУЗ-21098,2021,98,b8e85fd07aea4d3895df26c26dcda4c2,2021-11-16,2021-11-25,25,6,EducationCompleted,169,dd1425d0440d4009bdeab9353cee89b1,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
cf4bc7b21fd747c9b16baf4146ee76f8,ВИЗЖ-21081,2021,81,f72ec10067a443008bfb69053fbd1d8e,2021-09-07,2021-10-23,12,8,EducationCompleted,130,8381d9451dc94c77bd24410959660ce5,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
d81292a0cdb44ee29973050224f228f7,РЕСЕ-21110,2021,110,5cd40450aa354c28bbb77ecf26614e71,2021-09-30,2021-10-22,6,6,EducationCompleted,143,a9adf481f3a64e3b8f70b24919532669,24688da54501e501bfea9e1e4da982e2,97cdc409fa274370a1a879074f98815e
730ef09f4c76420e99ad105232e23a9a,СОПК-21125,2021,125,15162ec6505343a7b6d152055ed451e0,2021-11-08,2021-11-30,6,6,EducationCompleted,,aae1ca9b5bb94fffa7a71a896a1a8f9b,24688da54501e501bfea9e1e4da982e2,76cbcf0076094917a7356e1ce015dd68
87913693a6324ca9b8c510f2659bd93d,ОФМО-21106,2021,106,1719cca9df4d438aa48f3ba93487b03a,2021-10-12,2021-11-02,25,20,EducationCompleted,34,02548af656dd4b62afc288468448b30f,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
fd905a8b9f654223bcd4bf700a45514d,КОСМ-21131,2021,131,ed1b0fd80e624baab1f561760e1edbe5,2021-11-15,2021-12-11,12,12,EducationCompleted,182,c00b448a37854fbe923b0d7f0a5f4410,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
f578f8eb53bc4bafbb183d58a7bae25b,ОГРД-21133,2021,133,5a580393badf4293bfa50130520fb1b5,2021-11-15,2021-12-04,16,11,EducationCompleted,162,050d2b72c0994b16a04b4b8301dd3d07,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
bece3966b8ac4fe4acaa23196b4596dd,КОДЕ-21143,2021,143,28e749074d43436a8f829d86d3d18334,2021-11-17,2021-12-08,6,9,EducationCompleted,142,cc57bc997e744ac48bed076c4d7e493a,24688da54501e501bfea9e1e4da982e2,97cdc409fa274370a1a879074f98815e
e5c7e40934f14187b974130725e6aa72,СЦОР-21129,2021,129,76ffff76b96d48c28930474e77ede148,2021-11-29,2021-12-24,25,6,EducationCompleted,38,05d58ae2bbe34a02a5f911356b400498,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
db88ff9a23a042ce98b5435af1fac899,ПРПМ-21130,2021,130,59d949c622ef4bdbac2849dd12dc6b84,2021-11-30,2021-12-23,25,18,EducationCompleted,172,3271d8bb569046079b36d0473c73f086,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
788ba6cbac78435b932c01a2702e5cc2,ВЗМО-21117,2021,117,5415ce1066d34c499f9a9c536e889f20,2021-11-08,2021-12-02,26,17,EducationCompleted,3,bf998266354c460f93d8a917cf57d1e4,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
da599f739ccc4240ae3e02cace8476ba,КОЗП-21104,2021,104,86a15b22f4f1478a88da84ca2115aae0,2021-10-05,2021-10-14,25,18,EducationCompleted,30,c85912be85e940e9b8e27dacf4fd4691,24688da54501e501bfea9e1e4da982e2,92299301d3464f9989b4771985b56e0c
cfc6d0b615984228ab72f55c2e1ff18d,ШКМА-21116,2021,116,c944e0ed9eb54b9c8dbd878873f5ddb8,2021-09-01,2021-12-30,8,8,EducationCompleted,,8fec0020fb7c49f984e5c777f5c3f9d9,3d558de54501e710bfea9e1e1da952d3,0e612081756d4adb901d169890bd2160
935f6a08b1af48eea67205183fbf9997,ШВТМ-21096,2021,96,1ab2629bdbfd40c0ab3e18d942577ff3,2021-09-23,2021-10-18,10,10,EducationCompleted,127,f0360bea945a42628b15bffed51a63bb,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
97ba5fc597704c8e8b91c9964b32c9fd,ШВТМ-21132,2021,132,1ab2629bdbfd40c0ab3e18d942577ff3,2021-11-15,2021-12-10,10,11,EducationCompleted,183,26fff42f0d344473b7b44fd4262aa6c6,24688da54501e501bfea9e1e4da982e2,f494af299dc5479ca5454630d08e0d8d
bb84ca4ac8434900b4aed3cf3684df15,ООПП-21166,2021,166,b8b650547c04481ca7c6782c1005fe03,2021-11-22,2022-05-31,20,20,EducationCompleted,,de8f531c73f1460992e14f184ca95f77,3d558de54501e710bfea9e1e1da952d3,0173762d2fb74c57b9f594584e523927
9cdbea647b2541c8a2eaaa2e085da602,ДОУП-22047,2022,47,c687fd55fdac411d9eb4a19278826df2,2022-05-20,2022-05-25,23,23,EducationCompleted,,814939de0722425aa5b961caa71d07eb,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
2d18e9da0db84584be77079e7b56cc15,БУХГ-21167,2021,167,59555d8c6891403ca3f5530f5233387e,2021-10-02,2022-06-07,10,10,EducationCompleted,,f362ef1b3ab047e085434ca950453794,3d558de54501e710bfea9e1e1da952d3,76cbcf0076094917a7356e1ce015dd68
9927a66aea384972b82c73f1a96baab6,СОДЗ-22035,2022,35,6a6700ee847a4db7815c35c47d4daa56,2022-05-04,2022-06-09,11,10,EducationCompleted,217,77f608cc8e944a1d82401a7ff1063083,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
64cb524f69e549739eab243b7f2d0002,РМПП-21138,2021,138,e3cea3253c8f44c8923492a3e1b41fd5,2021-11-09,2022-06-30,20,19,EducationCompleted,,590174cd29c741a8b84cf941fa30407c,24688da54501e501bfea9e1e4da982e2,76cbcf0076094917a7356e1ce015dd68
f038be5bcfe34cf58dd49e33982bc5f6,ЛЕГО-22082,2022,82,eeb9d7441efd4b929932c3c0bea49eaf,2022-06-02,2022-06-03,14,14,EducationCompleted,,06dc6ccb42d640fe883690900a4924c9,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
00a6fb41abaf493394606b5020120c6e,ВДДВ-22096,2022,96,cd3339815c224346991b2e9a1bf9eecc,2022-06-07,2022-06-07,14,14,EducationCompleted,,ade3d7021bd247e2949435c9f9f22727,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
49707b0147374144b2ff3f97b1245f7d,СОДЗ-22076,2022,76,0cd3d5f7c58243508574a03edafdc227,2022-05-30,2022-06-24,5,1,EducationCompleted,,f07aba21cc994739a2777e6fbf28e249,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
f16d52dee9234d77b7a87566cd67daf3,СОДЗ-22202,2022,202,08c7de4212414d0ebf46d8dcda24524a,2022-09-12,2022-10-05,8,6,EducationCompleted,122,9a71949f62c641d3a0ee9df5469544e3,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
019385c384ce4dca8b19819943123cc2,СОДЗ-22174,2022,174,349823a4eedb4dbfa63c5781bc13f3b8,2022-07-20,2022-08-22,25,1,EducationCompleted,,50d1fcb5053744c79566d5680170f4e9,12643a654501e500bfea9e1e1da982b1,fd485a970a714b63b1cb4de36ed352ac
f9073861513c48f4bc26690b9ac6b221,СОДЗ-22180,2022,180,429428c7c8a64f9a8487ada802c44d37,2022-08-08,2022-09-05,10,4,EducationCompleted,,,3d558de54501e710bfea9e1e1da952d3,4f264b356f6d47a2a14ee3ddf2388890
d0ecd8ac6b604203b20c89af520d20f6,СОДЗ-22198,2022,198,09dec31187db4eacb88e01b3390b3ff7,2022-09-05,2022-10-14,5,5,EducationCompleted,,bc5a1e5e89e84e8799e46d681dddcb71,3d558de54501e710bfea9e1e1da952d3,1f0dd9be8cf14374abfe410aefe9d555
df4caec6a67c4076953b24011186633d,СОДЗ-22186,2022,186,0cd3d5f7c58243508574a03edafdc227,2022-08-22,2022-09-16,1,1,EducationCompleted,,51ab9ce955c749e5b41edf62cb26ecc7,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
14ab4f47a8bb4ecebf7faf5008bb25fa,СОДЗ-22199,2022,199,09dec31187db4eacb88e01b3390b3ff7,2022-09-05,2022-10-14,3,3,EducationCompleted,,157049eb06e6405ab9599706d629741f,3d558de54501e710bfea9e1e1da952d3,1f0dd9be8cf14374abfe410aefe9d555
7e56fe96747a473fa0e5e6e7abd7abbe,СОЗД-22189,2022,189,346a5a6e0e35401a90d35e7e38969bce,2022-09-05,2022-10-18,17,15,EducationCompleted,137,6897b011342b4206a1cc53d665961351,24688da54501e501bfea9e1e4da982e2,db460d278ff541b5831828dc0a0775e1
a572ccfcb91540d0af8117e1f60f0640,СОДЗ-22184,2022,184,a1fd91d141b94b29b4cd1610628271c7,2022-08-15,2022-09-15,12,14,EducationCompleted,97,0dc3e248eb2a4bb6bedbf3993bfacd84,12643a654501e500bfea9e1e1da982b1,76cbcf0076094917a7356e1ce015dd68
a37cbdf39a07491e9f951a3d175474cb,СОДЗ-22194,2022,194,eea5d299fd664dacb7a8a9a5c9b09407,2022-09-02,2022-09-27,4,4,EducationCompleted,,736555a547304804b7185bf022e53adf,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
a73f143fb9344c4494d6c3576410fc18,СОДЗ-22187,2022,187,9bfae0612ad6402abd7906602e26c94c,2022-08-22,2022-09-16,10,10,EducationCompleted,,cd3d42fd028d4189b6d6361fb2cbc966,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
b6ec1f0f588f4871b69684d714367cfe,СОДЗ-22193,2022,193,fdf3054f6e5c444bb03d4559416aedea,2022-09-05,2022-10-21,15,15,EducationCompleted,,83aea40c52da49eb904273e83c9277d6,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
df5480d0aa6c42d0a0217b47e7da9704,СОДЗ-22182,2022,182,aed04be3608046e2be90f7da52a09442,2022-08-03,2022-08-26,10,0,EducationCompleted,,f99b5f4963de48c786f2e3958e58d13f,12643a654501e500bfea9e1e1da982b1,011f0dc08c08467b90c5b9f4c742142a
47a11ea5e3084f169d94edad82338f01,СОДЗ-22200,2022,200,f431b039095d4d4290b353bb68f9304b,2022-09-12,2022-10-25,10,10,EducationCompleted,157,06cfaefe1fb145e184215b42bd6b4e53,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
4e3a0442c1cd485eb1fa2b7648f8f29b,СОДЗ-22192,2022,192,aed04be3608046e2be90f7da52a09442,2022-07-29,2022-08-23,3,1,EducationCompleted,,e6121593d8864d979e1ebc14da8a35b2,12643a654501e500bfea9e1e1da982b1,c7910fbe8bea4e3a8677ed84e45fed2a
9f30abd159c04daaad014de0d13d64ca,СОДЗ-22190,2022,190,10da4b3750664060b5fb32e02efb8f73,2022-08-30,2022-09-28,10,8,EducationCompleted,135,063e0d1c3ca0465da2fc373b1441fa14,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
01a964d169dd4394b21868bba5e21180,СОДЗ-22191,2022,191,10da4b3750664060b5fb32e02efb8f73,2022-08-30,2022-09-28,4,3,EducationCompleted,135,ea0e07b7a0f448eabee8d20ed45bc20c,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
bc97770d54ea4602a6771b3a2c6f4a05,СОДЗ-22169,2022,169,8b893564f5ff4b0d9a50b4b22c7720d9,2022-08-15,2022-10-06,3,5,EducationCompleted,,fef8addb349745ee872a12a96e24c888,3d558de54501e710bfea9e1e1da952d3,a74ae9d251bb4bbb9503ff15b3decdcb
b84e6968e855488a895e7b1a09d47df0,СОДЗ-22195,2022,195,eea5d299fd664dacb7a8a9a5c9b09407,2022-09-02,2022-09-28,4,4,EducationCompleted,,81f156c87bf548a7b5be72263424ea92,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
54ffd7c8dae44802b7e8ce7f24f6c7e4,СОДЗ-22203,2022,203,08c7de4212414d0ebf46d8dcda24524a,2022-09-12,2022-10-05,5,5,EducationCompleted,122,ab1e5d6bd1534fdbbf39bf5c31314672,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
75dfb156405549a99d14e42e3fdd5c56,СОДЗ-22185,2022,185,8b893564f5ff4b0d9a50b4b22c7720d9,2022-08-15,2022-10-06,2,1,EducationCompleted,,1f298f742dc746cf899add6352519a11,3d558de54501e710bfea9e1e1da952d3,a74ae9d251bb4bbb9503ff15b3decdcb
c6a0e2e3a9674887bc1ebfaec657d4ed,СОДЗ-22196,2022,196,fdf3054f6e5c444bb03d4559416aedea,2022-09-05,2022-10-21,3,3,EducationCompleted,,dfd3e38d202f487da990003e5616a514,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
8a580a132ff14aae9b8bfe7492609292,СОДЗ-22179,2022,179,95cbd61426964b9e8ff742e6e9ce6b91,2022-08-08,2022-09-13,10,7,EducationCompleted,153,87d6657806e34a648fa36de506fcd8c0,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
6df4c4855e554f97970a998f9010a0bb,СОДЗ-22181,2022,181,95cbd61426964b9e8ff742e6e9ce6b91,2022-08-08,2022-09-13,5,2,EducationCompleted,153,b3840afab1e14981ae1cd386ad9279cf,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
9550461c0ebe442ebb3c1c778c36c1ae,СОДЗ-22183,2022,183,ffd37069f2384405b34750c3803f64ed,2022-08-08,2022-09-13,5,1,EducationCompleted,153,b454a861deee4054a5ec3adfcdf4f8a2,12643a654501e500bfea9e1e1da982b1,f494af299dc5479ca5454630d08e0d8d
e171175304264f9386096139d5d85f39,СОДЗ-22188,2022,188,0cd3d5f7c58243508574a03edafdc227,2022-08-22,2022-09-16,7,6,EducationCompleted,,3ff2d3a66af34539bafdc0f8fa2dfffc,3d558de54501e710bfea9e1e1da952d3,75d3d14298104a528e17b33aa941e37c
99493d7cba2f46fcadeeef18c7ade08f,ЙДДВ-22197,2022,197,2064b3e76bbe42adbe155d8d07527e67,2022-09-15,2022-09-16,18,18,EducationCompleted,,a8245cbc57a540da8d8efa4d4881cb67,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
cb324f0704344f1bad805b3c6cfd057f,ПЦОТ-22221,2022,221,025dc63c680748ea973e0c3283b91e39,2022-09-01,2023-12-30,28,28,EducationInProgress,,c048842c365f49d4918cfd6e1eeb74c2,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
4834a2e97b4d4b31b37631d0b4a15d51,ПЦОТ-22224,2022,224,025dc63c680748ea973e0c3283b91e39,2022-09-01,2023-12-30,27,27,EducationInProgress,,04f460ad32ee48acb983975d0b08e3b5,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
38ae045cb274497c9349e0becb2acc6a,ТОРД-22231,2022,231,d9b112ff8e444ace95da490c6257747d,2022-09-01,2022-12-15,25,25,EducationInProgress,,eedcd8e2528849c69fb60c33e8e2009b,3d558de54501e710bfea9e1e1da952d3,73377354d4054f14b747b688254dd818
e39935bc008b490abe6a5d03db3a015b,СОДЗ-22229,2022,229,395ce7151812415f8a0090879bd57140,2022-09-19,2022-10-10,6,4,EducationCompleted,153,1fdc1426570a44268322594c350793d1,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
022247746d734252a11941df900f835e,СОДЗ-22206,2022,206,9697b32fdfb4450f853c6fe21cd6888c,2022-09-09,2022-10-28,4,4,EducationCompleted,227,0f958b674c23406a89508d7f340aa564,12643a654501e500bfea9e1e1da982b1,1ef374f9ba5a484b97674c28ee3d77f6
58f2f1777ffa4cbc8c73cbb2679665bd,СОДЗ-22230,2022,230,395ce7151812415f8a0090879bd57140,2022-09-19,2022-10-10,3,2,EducationCompleted,153,af319a86d93540b39f1ca2345e8b0375,24688da54501e501bfea9e1e4da982e2,70df14ca156e43ccaeaac1f90f729a78
a4c6206b4fb44f5d93fb887b5090912d,СОДЗ-22207,2022,207,9697b32fdfb4450f853c6fe21cd6888c,2022-09-09,2022-10-28,1,1,EducationCompleted,227,dad500d0992042c29a0a32a75ce1f6ad,12643a654501e500bfea9e1e1da982b1,1ef374f9ba5a484b97674c28ee3d77f6
89c2e3433fc8477db8ba660c10c10ad8,СОДЗ-22208,2022,208,78ba1b2d5a5e4e8dae3dd96d3f3f4310,2022-08-12,2022-09-14,5,2,EducationCompleted,,117568878b2d4c18ae51ec6f25db2f96,24688da54501e501bfea9e1e4da982e2,3a2eb12b49a94c50a069df8729132a6c
676ac4f1f720433fbc71d524537ce7b4,ПЦОТ-22218,2022,218,025dc63c680748ea973e0c3283b91e39,2022-09-01,2023-12-30,29,29,EducationInProgress,,e917f48ad751448e855d4aa121f35aca,3d558de54501e710bfea9e1e1da952d3,011f0dc08c08467b90c5b9f4c742142a
